Time	SizeNorm	NN	MaxRgMorm	MaxRg	EffPhi
215.6333333333	0.0076182295	2.2366553533	0.309186294	62.4556313917	0.0948612263
216.1333333333	0.0076211229	2.2339506173	0.2866019375	57.8935913747	0.0912786957
216.6333333333	0.0080384425	2.2209553159	0.2870605605	57.9862332248	0.0990645783
217.1333333333	0.0076557221	2.2607629845	0.2803509283	56.6308875106	0.0940047603
217.6333333333	0.007672142	2.256	0.2918393791	58.9515545799	0.0931568551
218.1333333333	0.0074275435	2.3102218086	0.2891017081	58.3985450452	0.0893381222
218.6333333333	0.0076835653	2.30419199	0.2940755469	59.4032604711	0.0919356916
219.1333333333	0.0080413121	2.3057799876	0.3026549057	61.1362909445	0.0940631321
219.6333333333	0.0073930987	2.331158745	0.2850717832	57.5845001991	0.0877141911
220.1333333333	0.0077737788	2.2962155428	0.2843319594	57.4350557987	0.0915845664
220.6333333333	0.0069482898	2.3201119925	0.220386832	44.5181400604	0.0861425349
221.1333333333	0.0072636669	2.2733633961	0.2269660132	45.8471346738	0.0876881281
221.6333333333	0.0079849781	2.2442151345	0.2913652522	58.855780951	0.098135041
222.1333333333	0.0079909231	2.280740276	0.2648247431	53.4945981064	0.0923970876
222.6333333333	0.0080040382	2.3351937984	0.2885131223	58.2796507107	0.0969969514
223.1333333333	0.0078434853	2.323921812	0.2835976337	57.2867220037	0.0937212359
223.6333333333	0.0084611408	2.3780090076	0.295239224	59.6383232398	0.0936831593
224.1333333333	0.0082452185	2.4025489587	0.2996683142	60.5329994591	0.0971693494
224.6333333333	0.0081984356	2.4059190031	0.2900078769	58.5815911258	0.0961795897
225.1333333333	0.0088690357	2.403240885	0.2789900432	56.3559887298	0.1022566644
225.6333333333	0.0084915225	2.3877805486	0.2852636373	57.62325474	0.0952073949
226.1333333333	0.0087311397	2.4182557049	0.2799427914	56.5484438555	0.0975939272
226.6333333333	0.0087140731	2.4297082228	0.2761379177	55.7798593713	0.0967417195
227.1333333333	0.0088737233	2.4371397414	0.24121787	48.7260097303	0.098179999
227.6333333333	0.0092519063	2.4730917502	0.26835447	54.2076029459	0.0998155212
228.1333333333	0.0102349383	2.508916111	0.3131309801	63.2524579804	0.1034875126
228.6333333333	0.009565388	2.4712123576	0.3201163339	64.6634994409	0.1003171702
229.1333333333	0.0106328661	2.5064631677	0.3216631296	64.9759521788	0.1072548783
229.6333333333	0.0099897947	2.5420473904	0.3160955906	63.8513092922	0.0983973308
230.1333333333	0.0104204872	2.5688958009	0.3117075744	62.9649300191	0.1003379242
230.6333333333	0.0105896901	2.5594493116	0.3065728775	61.927721246	0.1048767686
231.1333333333	0.0123353631	2.6126574405	0.3115503025	62.9331611112	0.110448558
231.6333333333	0.0130450334	2.6260465116	0.3220770823	65.0595706287	0.1257096405
232.1333333333	0.0113687167	2.6403849139	0.3204421917	64.7293227225	0.1152087121
232.6333333333	0.0099474977	2.6298308242	0.2644505005	53.4190011054	0.0935741689
233.1333333333	0.0101832081	2.609529703	0.3199788171	64.6357210469	0.1050310282
233.6333333333	0.0111427593	2.6698742822	0.3115275168	62.9285583861	0.100081571
234.1333333333	0.0109613757	2.6385035074	0.2990642326	60.4109749913	0.1007826195
234.6333333333	0.0115131975	2.701399689	0.2961462859	59.8215497463	0.1035027011
235.1333333333	0.011597514	2.6802742287	0.3538404464	71.4757701809	0.100921628
235.6333333333	0.0127261233	2.6914959652	0.3497545523	70.6504195559	0.113107451
236.1333333333	0.0120292552	2.6840080037	0.3282288399	66.3022256566	0.1022654923
236.6333333333	0.0119317823	2.7316997997	0.3063625786	61.8852408751	0.1056717605
237.1333333333	0.0122826343	2.7710064635	0.3185961894	64.3564302605	0.1062979824
237.6333333333	0.0143180684	2.7513538604	0.3510602568	70.9141718707	0.112052125
238.1333333333	0.0134569312	2.7777435265	0.3017377616	60.951027842	0.104349607
238.6333333333	0.0137163967	2.7747303544	0.2893435392	58.4473949093	0.1039413999
239.1333333333	0.0133007213	2.7933960809	0.2931833874	59.2230442538	0.1035415478
239.6333333333	0.0137435793	2.8041589075	0.2984707412	60.2910897156	0.1030387282
240.1333333333	0.0142752734	2.8634674923	0.3720176762	75.1475705988	0.1202162601
240.6333333333	0.0127076239	2.8424006235	0.296100533	59.8123076627	0.1019188457
241.1333333333	0.0143425208	2.8518975625	0.3019700532	60.9979507411	0.1059466922
241.6333333333	0.0144080237	2.852900232	0.2930116325	59.1883497736	0.1063468619
242.1333333333	0.0148554047	2.8467992542	0.2857081339	57.7130430475	0.1059491882
242.6333333333	0.0146232796	2.8995377504	0.2828921425	57.1442127753	0.1071847289
243.1333333333	0.0138718509	2.8934261408	0.2746855184	55.4864747119	0.1011547801
243.6333333333	0.0139199527	2.9098461538	0.2710254504	54.747140977	0.099785805
244.1333333333	0.0142583712	2.9450414492	0.274555678	55.4602469536	0.1037100888
244.6333333333	0.0134078742	2.9024691358	0.2465576059	49.8046363964	0.0950684131
245.1333333333	0.0141855502	2.9137904349	0.2482623506	50.1489948113	0.1024800848
245.6333333333	0.0165756492	2.9731895223	0.3108476483	62.7912249499	0.106487477
246.1333333333	0.0162303436	2.9670940831	0.306467517	61.9064384343	0.1075430829
246.6333333333	0.0182706585	3.0142370783	0.3476615475	70.2276325939	0.1134723303
247.1333333333	0.0190329777	2.9772128352	0.3434679732	69.3805305827	0.1164613083
247.6333333333	0.0164209301	2.9819258336	0.28301436	57.16890072	0.1081006809
248.1333333333	0.0159549679	2.9992193599	0.2840379048	57.3756567762	0.0982986757
248.6333333333	0.0148404909	2.9758847479	0.2751797585	55.5863112075	0.1035600203
249.1333333333	0.0185358426	2.9590643275	0.3393967798	68.5581495263	0.105961888
249.6333333333	0.0166967114	2.9658459095	0.3033122697	61.269078479	0.1034229781
250.1333333333	0.018505931	2.9710927573	0.3390795677	68.4940726768	0.1029218597
250.6333333333	0.0170183622	3.0015878057	0.284692248	57.5078341038	0.1089814676
251.1333333333	0.0170579409	3.0224772836	0.2808889051	56.7395588378	0.1062242554
251.6333333333	0.0169615909	3.0647734525	0.2790343152	56.3649316682	0.0983331482
252.1333333333	0.0170669466	3.066645306	0.2794208383	56.4430093285	0.0947204369
